Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
hi,3.56,4.06,0.0,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
okay,14.8550005,15.015,11.2950005,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
have,15.255,15.495001,0.3999995000000016,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
you,15.495001,15.575001,0.2400009999999994,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
already,15.575001,15.975,0.08,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
done,15.975,16.455,0.3999989999999993,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
your,16.455,16.955,0.4799999999999986,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
deal,17.335,17.655,0.8800000000000026,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
notes,17.655,17.975,0.3200000000000003,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
i,18.295,18.375,0.6400000000000006,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
was,18.375,18.535,0.0799999999999983,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
supposed,18.535,18.695,0.1600000000000001,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
do,18.695,18.855,0.1600000000000001,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
that,18.855,19.175,0.1600000000000001,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
beforehand,19.175,19.675,0.3200000000000003,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,1,0,hi okay have you already done your deal notes i was supposed do that beforehand,3.56,19.675,0.5,15,3.56
hello,29.567055,29.886244,0.0,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,2,0,hello hello,29.567055,32.519543,0.0,2,24.6210275
hello,32.04076,32.519543,2.473704999999999,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,2,0,hello hello,29.567055,32.519543,0.0,2,24.6210275
okay,34.47,34.63,15.294999999999998,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,3,0,okay gotcha so i guess we just start then right,34.47,42.556286,0.39285714285714285,10,33.4947715
gotcha,40.483715,40.72286,6.013714999999998,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,3,0,okay gotcha so i guess we just start then right,34.47,42.556286,0.39285714285714285,10,33.4947715
so,40.882286,40.962,0.398571000000004,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,3,0,okay gotcha so i guess we just start then right,34.47,42.556286,0.39285714285714285,10,33.4947715
i,41.041714,41.20114,0.1594279999999983,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,3,0,okay gotcha so i guess we just start then right,34.47,42.556286,0.39285714285714285,10,33.4947715
guess,41.20114,41.280857,0.1594260000000034,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,3,0,okay gotcha so i guess we just start then right,34.47,42.556286,0.39285714285714285,10,33.4947715
we,41.280857,41.440285,0.0797169999999951,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,3,0,okay gotcha so i guess we just start then right,34.47,42.556286,0.39285714285714285,10,33.4947715
just,41.440285,41.759144,0.1594280000000054,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,3,0,okay gotcha so i guess we just start then right,34.47,42.556286,0.39285714285714285,10,33.4947715
start,41.759144,42.078,0.3188589999999962,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,3,0,okay gotcha so i guess we just start then right,34.47,42.556286,0.39285714285714285,10,33.4947715
then,42.078,42.157715,0.3188560000000038,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,3,0,okay gotcha so i guess we just start then right,34.47,42.556286,0.39285714285714285,10,33.4947715
right,42.39686,42.556286,0.3188599999999937,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,3,0,okay gotcha so i guess we just start then right,34.47,42.556286,0.39285714285714285,10,33.4947715
i've,52.57229,52.732048,20.531530000000004,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
done,52.732048,52.891808,0.1597579999999965,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
yes,53.211327,53.371086,0.4792789999999982,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
i've,53.61072,53.77048,0.3993930000000034,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
done,53.77048,54.09,0.1597599999999985,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
i've,54.968674,55.128433,1.1981940000000009,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
done,55.128433,55.288193,0.1597590000000011,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
some,55.288193,55.527832,0.1597599999999985,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
deal,55.527832,55.68759,0.2396389999999968,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
now,55.68759,55.76747,0.1597580000000036,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
it's,55.92723,56.086987,0.2396400000000014,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,4,0,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
okay,55.96317,56.202297,13.56631,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,1,0,4,0,okay,55.96317,56.202297,0.5,1,49.259727999999996
just,56.086987,56.406506,0.159756999999999,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,1,4,1,i've done yes i've done i've done some deal now it's just,52.57229,56.406506,0.0,12,54.3872935
so,56.76026,57.26026,0.7970900000000043,1,0,1716395718241-2f696c70-1341-4ea9-bc2d-d7bc53649c5c-cam-audio-1716395747749,A,0,0,5,0,so,56.76026,57.26026,0.0,1,56.583383
i,57.779728,57.93961,1.692740999999998,0,1,1716395718241-5960d5e7-6435-4f56-ba93-20e6d11cd490-cam-audio-1716395719209,B,0,0,6,0,i think there were just a few,57.779728,59.13871,-0.2,7,57.519994
