Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
hello,1.6358999,2.0349,0.0,1,0,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,A,0,0,1,0,hello,1.6358999,2.0349,0.0,1,1.6358999
hi,2.514375,2.9134822,0.0,0,1,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,B,0,0,2,0,hi how are you,2.514375,4.030982,0.0,4,2.2746375
how,3.631875,3.7116964,1.1175000000000002,0,1,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,B,0,0,2,0,hi how are you,2.514375,4.030982,0.0,4,2.2746375
are,3.7116964,3.8713393,0.0798214000000001,0,1,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,B,0,0,2,0,hi how are you,2.514375,4.030982,0.0,4,2.2746375
you,3.8713393,4.030982,0.1596428999999997,0,1,1716394470859-4b97f019-2458-4397-a5f8-83f77ef3ed6d-cam-audio-1716394471839,B,0,0,2,0,hi how are you,2.514375,4.030982,0.0,4,2.2746375
i'm,5.1470995,5.3865,3.5111996000000003,1,0,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,A,0,0,3,0,i'm good how are you,5.1470995,6.4238997,0.7,5,4.589040750000001
good,5.3865,5.6259,0.2394004999999994,1,0,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,A,0,0,3,0,i'm good how are you,5.1470995,6.4238997,0.7,5,4.589040750000001
how,5.9451,6.0248995,0.5586000000000002,1,0,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,A,0,0,3,0,i'm good how are you,5.1470995,6.4238997,0.7,5,4.589040750000001
are,6.0248995,6.1844997,0.0797995,1,0,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,A,0,0,3,0,i'm good how are you,5.1470995,6.4238997,0.7,5,4.589040750000001
you,6.1844997,6.4238997,0.1596001999999998,1,0,1716394470859-34198aab-4c3d-4152-88d5-12315cc59637-cam-audio-1716394471837,A,0,0,3,0,i'm good how are you,5.1470995,6.4238997,0.7,5,4.589040750000001
