timestamp_ms,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,No_hands
0.0,8.741090482544678e-07,0.00014250264212023467,0.00012881461589131504,0.6195350885391235,0.7855080962181091,0.6565867066383362,3.8674272218486294e-05,6.09548465035914e-07,4.909701374344877e-07,0.026870807632803917,0.008754833601415157,0.21894586086273193,0.20193055272102356,0.051227591931819916,0.11554919928312302,0.08847968280315399,0.034449487924575806,0.043971236795186996,0.04761547967791557,0.11271736025810242,0.08215466886758804,0.03149041160941124,0.07599451392889023,0.0002531629288569093,0.0002702409401535988,0.00025083357468247414,8.708783752808813e-06,2.603570101200603e-05,0.0031614634208381176,0.0021292746532708406,0.0027906931936740875,0.0029654104728251696,0.0007331790984608233,0.006540144328027964,0.0005749922129325569,0.0007100689108483493,0.025071345269680023,0.03882859647274017,0.008763284422457218,0.00010207535524386913,0.0017953040078282356,0.0010812785476446152,0.02940942719578743,0.024066884070634842,0.7184242010116577,0.7382432222366333,0.021570391952991486,0.08686507493257523,0.02646038681268692,0.02713043987751007,4.7719063331896905e-06,7.25162465187168e-07,1
33.0,9.96458425106539e-07,0.00017381773795932531,0.00013770452642347664,0.6119688749313354,0.7822226285934448,0.6331167221069336,6.057857535779476e-05,9.85486394711188e-07,4.651378162634501e-07,0.026847220957279205,0.013212236575782299,0.18795038759708405,0.1753302812576294,0.05664435774087906,0.09470361471176147,0.07723470777273178,0.051743727177381516,0.05730708688497543,0.05976954475045204,0.15988308191299438,0.10624008625745773,0.03390710428357124,0.0575648732483387,0.00036963701131753623,0.00018765906861517578,0.0003869357460644096,1.6188292647711933e-05,3.352932617417537e-05,0.0021305042318999767,0.003865845501422882,0.004215804394334555,0.0037269494496285915,0.0006223585805855691,0.0014522161800414324,0.0010487509425729513,0.0013201386900618672,0.03171911463141441,0.04743117466568947,0.004944017622619867,0.0004365867644082755,0.0021860485430806875,0.0013755613472312689,0.023385440930724144,0.01930779404938221,0.7828824520111084,0.8127041459083557,0.04518221318721771,0.10657394677400589,0.024669604375958443,0.031499575823545456,4.4954472286917735e-06,9.578022854839219e-07,1
67.0,1.3724589962293976e-06,0.00022947302204556763,0.00030656385933980346,0.5642803907394409,0.7426198720932007,0.4894542396068573,4.7691428335383534e-05,7.091522320479271e-07,4.7134881242527626e-07,0.03774005174636841,0.017013749107718468,0.21972134709358215,0.1893821805715561,0.03886684030294418,0.13496249914169312,0.11242096871137619,0.03018851764500141,0.04507196694612503,0.04974391311407089,0.15697693824768066,0.14548330008983612,0.024489067494869232,0.04018023610115051,0.00022781925508752465,0.0003620514180511236,0.0004892045399174094,1.1214813639526255e-05,4.511446240940131e-05,0.004828860517591238,0.00479947729036212,0.0020747308153659105,0.0021903773304075003,0.0004450868582352996,0.003963096998631954,0.0005210795206949115,0.0006426285835914314,0.05235908553004265,0.08086057007312775,0.0030585830099880695,0.00018020095012616366,0.003660142421722412,0.003152265911921859,0.03882636874914169,0.019791381433606148,0.7742824554443359,0.805293083190918,0.01918308436870575,0.07279165089130402,0.011782828718423843,0.015668394044041634,3.2705431749491254e-06,1.1089782674389426e-06,1
100.0,1.2639418400794966e-06,0.000196222317754291,0.00023278802109416574,0.6106820106506348,0.750396728515625,0.5326652526855469,4.5207827497506514e-05,7.002436177572235e-07,5.682092591996479e-07,0.033935997635126114,0.012421989813446999,0.25147417187690735,0.21699291467666626,0.030011067166924477,0.18134130537509918,0.15838558971881866,0.01816285401582718,0.03864933177828789,0.04246312752366066,0.13856586813926697,0.11889548599720001,0.028314698487520218,0.05242381989955902,0.00025189403095282614,0.0003455097321420908,0.00046748577733524144,1.1257031474087853e-05,4.435042501427233e-05,0.004467012360692024,0.003469485091045499,0.0019819936715066433,0.0022312391083687544,0.000539514294359833,0.005627049598842859,0.0005438549560494721,0.0007236517267301679,0.04416927695274353,0.06517615169286728,0.0038644778542220592,0.00012576959852594882,0.002998321782797575,0.002855222439393401,0.03125857934355736,0.019484341144561768,0.7613727450370789,0.7893983125686646,0.020485427230596542,0.0975043773651123,0.014721890911459923,0.017727253958582878,3.725381475305767e-06,9.797083748708246e-07,1
133.0,1.3619603578263195e-06,0.00019955041352659464,0.0001813354465411976,0.5888546705245972,0.7788646817207336,0.6190869808197021,6.29648711765185e-05,1.1163773478983785e-06,6.785162440792192e-07,0.018474530428647995,0.008959501050412655,0.2142481952905655,0.20172837376594543,0.039423275738954544,0.14213232696056366,0.11802677065134048,0.02875482104718685,0.04850605130195618,0.04770458862185478,0.12148647010326385,0.07007412612438202,0.04781607165932655,0.07730115950107574,0.0002888918970711529,0.00014327354438137263,0.00042707723332569003,1.8460279534338042e-05,4.315596743253991e-05,0.002351307077333331,0.005251062568277121,0.006385857705026865,0.005410327110439539,0.0004545463598333299,0.0013630256289616227,0.0007876341114751995,0.0009554256103001535,0.044666990637779236,0.07390768080949783,0.0036345934495329857,0.0005875418428331614,0.0037295352667570114,0.001831604284234345,0.04284496605396271,0.024192947894334793,0.8053700923919678,0.8418383002281189,0.06556278467178345,0.11928918957710266,0.032956235110759735,0.0470178984105587,4.258080934960162e-06,9.881431424219045e-07,1
167.0,1.2011742001050152e-06,0.00012922122550662607,0.00013920028868597,0.6896728277206421,0.8007248640060425,0.5857819318771362,5.121748472447507e-05,1.1502825145726092e-06,7.93286176303809e-07,0.014750966802239418,0.007820882834494114,0.188689723610878,0.17436614632606506,0.033949751406908035,0.2084081619977951,0.16694287955760956,0.013200865127146244,0.05338907986879349,0.05510714277625084,0.10243956744670868,0.07949734479188919,0.054901689291000366,0.08932019770145416,0.0003274001064710319,0.0001827741216402501,0.0004252598446328193,1.661104215600062e-05,3.9016267692204565e-05,0.0023174104280769825,0.005555727984756231,0.004595992621034384,0.003845019731670618,0.000579089333768934,0.0013920717174187303,0.0009355150978080928,0.001321132411248982,0.04664141312241554,0.07891584932804108,0.0039090802893042564,0.0006005061441101134,0.0030658324249088764,0.001654121675528586,0.03820708021521568,0.02395079843699932,0.802884042263031,0.850590169429779,0.0581975020468235,0.1374758929014206,0.03510795533657074,0.05491804704070091,4.816359705728246e-06,7.270085689015104e-07,1
200.0,1.3772000784229022e-06,0.00017608691996429116,0.00017482331895735115,0.6343895792961121,0.7640282511711121,0.5801745653152466,6.388254405464977e-05,1.5239023696267395e-06,8.252663974417374e-07,0.02966466173529625,0.01179713848978281,0.22229279577732086,0.2072460651397705,0.07927364856004715,0.09401926398277283,0.06317993253469467,0.05009673535823822,0.04925401508808136,0.04915175959467888,0.16230614483356476,0.10885079205036163,0.031631238758563995,0.06968975067138672,0.0004168418236076832,0.0001727878989186138,0.0004243323637638241,1.9621646060841158e-05,3.975181971327402e-05,0.003113969461992383,0.005498715676367283,0.0043119709007442,0.0037754508666694164,0.000624146603513509,0.0019401810131967068,0.0010666176676750183,0.001493278075940907,0.05274558812379837,0.08660075068473816,0.0037750261835753918,0.0004147485888097435,0.0029758375603705645,0.001882381271570921,0.03763529285788536,0.02306295558810234,0.8376764059066772,0.8734020590782166,0.07199893891811371,0.1733052134513855,0.04418453201651573,0.06073318421840668,4.725703547592275e-06,1.0701168093874003e-06,1
233.0,1.2942077773914207e-06,0.00021381884289439768,0.0001653330837143585,0.594672441482544,0.7316818237304688,0.6019681692123413,6.258468783926219e-05,1.2704919072348275e-06,5.812104291180731e-07,0.03306083008646965,0.014502945356070995,0.18166394531726837,0.1763569563627243,0.22835253179073334,0.03568794205784798,0.01365460641682148,0.18278934061527252,0.05794249847531319,0.05726677179336548,0.1942337304353714,0.1508573293685913,0.023961087688803673,0.06121478229761124,0.00039044435834512115,0.00025189403095282614,0.0004298931162338704,1.4303690477390774e-05,4.160749813308939e-05,0.0025205526035279036,0.005414433777332306,0.002912100637331605,0.0023118904791772366,0.0007433316204696894,0.0017618000274524093,0.0010591162135824561,0.0013173611368983984,0.04329456388950348,0.07602984458208084,0.003962654620409012,0.00048727524699643254,0.0023342720232903957,0.0020871178712695837,0.02707178331911564,0.020855236798524857,0.831126868724823,0.8673338294029236,0.05208936333656311,0.09488588571548462,0.032883692532777786,0.05051900073885918,3.6962353533454007e-06,1.1389355449864524e-06,1
266.0,1.529751443740679e-06,0.00020316588052082807,0.00014431352610699832,0.637073278427124,0.7243396043777466,0.6240583658218384,5.509841867024079e-05,1.5646791098333779e-06,7.399701758004085e-07,0.029390940442681313,0.009324238635599613,0.12769223749637604,0.12437572330236435,0.24618710577487946,0.03263488784432411,0.011378812603652477,0.19683490693569183,0.07786106318235397,0.08253159373998642,0.16631996631622314,0.1151350662112236,0.02384815737605095,0.08182067424058914,0.0003819958947133273,0.0002401289966655895,0.0003258869401179254,1.367678942187922e-05,3.104911229456775e-05,0.0020388676784932613,0.003094990039244294,0.007493148557841778,0.006164138671010733,0.0006936308927834034,0.0021431881468743086,0.0009375782101415098,0.0011533694341778755,0.03549923375248909,0.059254519641399384,0.004770950879901648,0.00030830339528620243,0.0026243303436785936,0.0013975223992019892,0.04437191039323807,0.030101275071501732,0.7769720554351807,0.8198828101158142,0.065999336540699,0.16140849888324738,0.04238312691450119,0.05880163237452507,4.415373496158281e-06,1.085886992768792e-06,1
300.0,1.7475605318395537e-06,0.000203645700821653,0.00019052773131988943,0.5825009346008301,0.7461975812911987,0.6330916285514832,6.766879960196093e-05,1.5804829445187352e-06,9.66445668382221e-07,0.026518162339925766,0.0090841269120574,0.1544453650712967,0.15436983108520508,0.305107057094574,0.025772320106625557,0.008300143294036388,0.24867142736911774,0.06768811494112015,0.06666948646306992,0.20166073739528656,0.10478147119283676,0.03057553432881832,0.08312010020017624,0.000431403866969049,0.0002550854696892202,0.0004159655363764614,1.6891812265384942e-05,3.6605004424927756e-05,0.0026790027040988207,0.004327740054577589,0.0048600141890347,0.003946542739868164,0.0006831979262642562,0.0019454300636425614,0.0010164502309635282,0.0013898323522880673,0.051249995827674866,0.08408956974744797,0.0034745782613754272,0.0003853398375213146,0.0029941252432763577,0.0020129336044192314,0.034982830286026,0.023056987673044205,0.7918180823326111,0.8386023044586182,0.0604020319879055,0.17571887373924255,0.027928603813052177,0.0411161370575428,4.410768724483205e-06,1.4037764231034089e-06,1
