Word,Start Time,End Time,start_time_diff
hi,2.1122963,2.3514242,0.0
good,4.2644477,4.4238663,2.1521513999999997
how,4.583285,4.7427034,0.3188373000000002
are,4.7427034,4.8224125,0.15941839999999985
you,4.8224125,4.981831,0.07970910000000053
right,10.003517,10.083226,5.1811045
i,10.322354,10.402063,0.31883700000000026
guess,10.402063,10.561482,0.07970899999999936
we,10.561482,10.720901,0.15941899999999976
can,10.720901,10.88032,0.15941899999999976
get,10.88032,11.119447,0.15941899999999976
started,11.119447,11.438284,0.23912699999999987
so,11.996249,12.235377,0.8768020000000014
thank,12.235377,12.394796,0.23912799999999912
you,12.394796,12.5542145,0.15941899999999976
so,12.5542145,12.873052,0.15941850000000102
much,12.873052,13.191889,0.318837499999999
for,13.191889,13.691889,0.31883700000000026
i,22.305092,22.384907,9.113202999999999
think,22.384907,22.624352,0.07981499999999997
we,22.624352,22.704166,0.2394449999999999
just,22.704166,22.943611,0.0798140000000025
start,22.943611,23.183056,0.2394449999999999
with,23.183056,23.4225,0.2394449999999999
the,23.4225,23.9225,0.23944399999999888
negotiation,24.460093,24.539907,1.037593000000001
i,24.779352,24.938982,0.31925899999999885
guess,24.938982,25.098612,0.15962999999999994
so,27.109035,27.268684,2.1700529999999993
you,27.428333,27.508158,0.31929799999999986
know,27.508158,27.667807,0.07982500000000314
thank,27.827456,27.987104,0.31929799999999986
you,27.987104,28.146755,0.15964799999999713
yeah,29.024824,29.184473,1.0377200000000002
so,29.344124,29.583597,0.3193000000000019
thank,29.583597,29.743246,0.23947300000000027
you,29.743246,29.98272,0.15964899999999815
so,29.98272,30.062544,0.2394740000000013
much,30.062544,30.302017,0.07982399999999856
for,30.302017,30.381842,0.23947300000000027
like,30.461666,30.701141,0.1596490000000017
making,30.701141,30.940615,0.23947499999999877
the,30.940615,31.180088,0.2394740000000013
time,31.180088,31.339737,0.23947300000000027
to,31.339737,31.419561,0.15964899999999815
meet,31.419561,31.659035,0.07982400000000212
with,31.659035,31.898508,0.23947399999999774
me,31.898508,32.05816,0.23947300000000027
i,34.21342,34.293243,2.3149119999999996
think,34.293243,34.793243,0.07982299999999753
out,34.852016,34.931843,0.5587730000000022
of,34.931843,35.09149,0.07982700000000165
this,35.09149,35.330963,0.15964699999999965
meeting,35.330963,35.730087,0.23947299999999672
my,36.927456,37.087105,1.5964930000000024
main,37.087105,37.406403,0.1596490000000017
priority,37.406403,37.906403,0.3192979999999963
is,38.045,38.20465,0.6385970000000043
to,38.20465,38.364296,0.15964999999999918
make,38.364296,38.52395,0.15964600000000218
sure,38.52395,38.683598,0.1596539999999962
that,38.683598,38.92307,0.15964800000000423
you,38.92307,39.082718,0.23947199999999924
have,39.082718,39.402016,0.15964799999999713
what,39.402016,39.56167,0.3192980000000034
you,39.56167,39.721313,0.1596539999999962
need,39.721313,39.96079,0.15964300000000264
to,39.96079,40.335,0.23947700000000083
seed,40.45447,40.61377,0.4936799999999977
and,40.773067,40.93237,0.3185969999999969
we'd,40.93237,41.330612,0.1593030000000013
love,41.330612,41.56956,0.3982420000000033
to,41.56956,42.047455,0.2389480000000006
retain,42.047455,42.206753,0.47789499999999663
you,42.206753,42.36605,0.15929799999999972
at,42.36605,42.4457,0.15929700000000224
the,42.4457,42.605,0.07965000000000089
university,42.605,43.105,0.15929999999999467
so,44.118332,44.618332,1.5133320000000055
what,45.472366,45.552017,1.3540339999999986
i,45.711315,45.870613,0.23894899999999808
can,45.870613,46.02991,0.15929799999999972
offer,46.02991,46.428158,0.15929700000000224
you,46.428158,46.667103,0.3982480000000024
from,48.18044,48.499035,1.752281999999994
discussions,49.295525,49.773422,1.1150850000000005
with,49.773422,50.012367,0.4778969999999987
our,50.012367,50.251312,0.23894500000000107
team,50.251312,50.751312,0.23894500000000107
is,51.127457,51.3664,0.8761450000000011
that,51.3664,51.684998,0.23894299999999902
we,51.684998,51.76465,0.3185980000000015
can,51.76465,51.923946,0.07965200000000294
we,52.48149,52.64079,0.7168399999999977
could,52.64079,53.14079,0.15930000000000177
offer,53.198334,53.698334,0.557544
like,54.169086,54.328354,0.9707519999999974
a,54.487617,54.646885,0.3185310000000001
buyout,54.646885,55.146885,0.1592679999999973
of,55.761757,56.000656,1.1148720000000054
your,56.000656,56.500656,0.23889899999999642
