Word,Start Time,End Time,start_time_diff
hi,12.983742,13.06361,0.0
hear,13.542815,13.862286,0.5590729999999997
sorry,18.334867,18.414736,4.792052
could,18.654339,18.734205,0.3194720000000011
you,18.734205,18.89394,0.0798659999999991
try,18.89394,19.133543,0.1597350000000013
speaking,19.133543,19.373146,0.2396029999999989
to,19.373146,19.453014,0.2396029999999989
you,19.453014,19.53288,0.07986800000000116
again,19.53288,19.61275,0.0798659999999991
yeah,22.328245,22.48798,2.7953650000000003
i,22.647717,22.80745,0.3194720000000011
can,22.80745,22.887318,0.15973299999999924
hear,22.887318,23.047054,0.07986800000000116
you,23.047054,23.206787,0.15973599999999877
yeah,31.6017,31.7613,8.554646000000002
okay,32.160297,32.3199,0.5585969999999989
okay,36.469498,36.549297,4.309201000000002
i,36.8685,36.9483,0.39900199999999586
guess,36.9483,37.1079,0.07980000000000587
how,37.267498,37.427097,0.3191980000000001
much,37.427097,37.5867,0.15959900000000005
do,37.5867,37.7463,0.15960299999999705
you,37.7463,37.9059,0.15959999999999752
know,37.9059,38.4059,0.15960000000000463
about,38.4645,38.6241,0.5585999999999984
me,38.6241,38.8635,0.15959999999999752
yeah,47.423378,47.662987,8.799278000000001
so,48.78117,48.94091,1.3577920000000034
yeah,50.458443,50.538315,1.6772729999999996
i,50.777924,50.857796,0.31948099999999613
guess,50.857796,51.097404,0.07987200000000172
alright,52.78931,52.948757,1.931514
i'm,53.745995,53.90544,0.9566850000000002
yeah,54.46351,54.543232,0.7175149999999988
i'm,54.70268,54.86213,0.23917000000000144
planning,54.86213,55.1013,0.15944999999999965
to,55.1013,55.181023,0.23917000000000144
take,55.181023,55.260746,0.07972300000000132
go,55.260746,55.420193,0.07972299999999422
to,55.420193,55.57964,0.15944700000000012
twenty,55.57964,55.73909,0.15944700000000012
one,55.73909,55.97826,0.15944999999999965
months,55.97826,56.21743,0.23917000000000144
that,56.695774,57.174118,0.7175140000000013
first,57.174118,57.25384,0.4783439999999999
like,57.41329,57.49301,0.2391720000000035
i,57.73218,57.811905,0.3188899999999961
would,57.811905,57.891632,0.07972500000000338
like,57.891632,58.05108,0.07972699999999833
to,58.05108,58.29025,0.1594479999999976
spend,58.29025,58.449696,0.23917000000000144
a,58.449696,58.68887,0.15944600000000264
year,58.68887,58.92804,0.23917399999999844
so,59.964447,60.283344,1.2755769999999984
out,60.283344,60.363068,0.31889699999999976
the,60.363068,60.44279,0.0797239999999988
