Word,Start Time,End Time,start_time_diff
hi,0.19945055,0.59835166,0.0
yes,29.09878,29.33843,28.89932945
so,29.657965,30.157965,0.5591849999999994
i,31.01599,31.335524,1.3580249999999978
am,31.335524,31.655058,0.3195340000000009
actually,31.655058,32.054478,0.3195340000000009
planning,32.054478,32.554478,0.3994200000000028
twenty,33.652153,33.891804,1.5976749999999953
one,33.891804,34.131454,0.23965100000000206
months,34.131454,34.45099,0.23964999999999748
so,34.770523,35.249825,0.6390689999999992
based,35.249825,35.569363,0.4793020000000041
on,35.569363,36.069363,0.31953800000000143
doctors,37.64634,38.12564,2.0769769999999994
orders,38.36529,38.684826,0.7189499999999995
because,38.684826,38.76471,0.3195359999999994
i've,38.924477,39.00436,0.23965100000000206
just,39.00436,39.164127,0.07988299999999526
been,39.164127,39.3239,0.1597670000000022
working,39.3239,39.563545,0.15977300000000128
a,39.563545,39.723312,0.2396449999999959
lot,39.723312,39.962967,0.1597670000000022
really,40.44227,40.68192,0.7189580000000007
long,40.68192,40.92157,0.23964999999999748
hours,40.92157,41.16122,0.23965000000000458
and,41.32099,41.640526,0.3994199999999992
it's,41.640526,42.015,0.3195359999999994
there's,42.214527,42.45396,0.5740009999999955
been,42.45396,42.95396,0.23943300000000534
physical,43.01264,43.331886,0.5586799999999954
and,43.331886,43.65113,0.3192459999999997
mental,43.65113,43.970375,0.31924400000000475
facts,43.970375,44.369434,0.3192449999999951
that,44.369434,44.869434,0.39905900000000116
i've,45.726227,45.88585,1.3567930000000032
seen,45.88585,46.04547,0.1596229999999963
a,46.04547,46.205093,0.15962000000000387
doctor,46.205093,46.524338,0.1596229999999963
for,46.524338,46.76377,0.3192450000000022
and,47.00321,47.24264,0.47887200000000263
they,47.24264,47.74264,0.2394299999999987
have,48.040752,48.540752,0.7981119999999962
issued,48.759056,48.99849,0.7183040000000034
a,48.99849,49.237923,0.2394339999999957
mandatory,49.237923,49.737923,0.23943300000000534
nine,51.073586,51.39283,1.8356629999999967
months,51.39283,51.89283,0.31924399999999764
leave,52.430378,52.749622,1.037548000000001
for,52.749622,52.989056,0.31924400000000475
that,52.989056,53.3083,0.2394339999999957
so,54.026604,54.526604,1.037548000000001
that,54.999462,55.239002,0.9728580000000022
