Word,Start Time,End Time,start_time_diff
i'm,2.6,2.84,0.0
good,2.84,3.0,0.23999999999999977
how,3.24,3.32,0.40000000000000036
are,3.32,3.48,0.07999999999999963
you,3.48,3.8,0.16000000000000014
so,9.639999,10.139999,6.159998999999999
as,11.16,11.32,1.5200010000000006
you,11.32,11.48,0.16000000000000014
know,11.48,11.8,0.16000000000000014
i'm,12.12,12.62,0.6399999999999988
trying,13.973703,14.371852,1.8537030000000012
to,14.371852,14.531111,0.3981490000000001
go,14.531111,14.849629,0.1592589999999987
on,14.849629,15.008888,0.31851800000000097
like,15.168148,15.247778,0.3185190000000002
i'm,15.486667,15.6459255,0.3185190000000002
offered,15.6459255,16.123703,0.15925849999999997
some,16.123703,16.442223,0.4777774999999984
time,16.442223,16.60148,0.31851999999999947
to,16.60148,16.68111,0.1592570000000002
go,16.68111,16.84037,0.07963000000000164
on,16.84037,17.318148,0.15925999999999974
vacation,17.318148,17.636665,0.4777780000000007
and,18.512592,19.012592,1.1944440000000007
so,20.344074,20.821852,1.8314819999999976
in,20.821852,20.981112,0.4777780000000007
order,20.981112,21.22,0.15925999999999974
to,21.22,21.37926,0.23888799999999932
do,21.37926,21.618149,0.15925999999999974
that,21.618149,21.857037,0.23888900000000035
like,22.095924,22.334814,0.47777500000000117
i,23.21074,23.44963,1.1148160000000011
would,23.44963,23.768147,0.23888999999999783
like,23.768147,24.166296,0.31851699999999994
some,24.166296,24.484814,0.3981490000000001
more,24.484814,24.962593,0.31851800000000097
money,25.599628,26.099628,1.114813999999999
and,28.082747,28.401176,2.483119000000002
i'm,28.560392,28.719608,0.477644999999999
just,28.719608,28.799217,0.1592160000000007
like,28.958431,29.03804,0.238823
wondering,29.197256,29.697256,0.2388249999999985
how,30.550589,30.86902,1.3533329999999992
much,30.86902,31.26706,0.31843100000000035
you're,31.26706,31.665098,0.3980400000000017
willing,31.665098,32.142746,0.39803799999999967
to,32.142746,32.540787,0.47764800000000207
offer,32.540787,33.018433,0.3980409999999992
yeah,36.44157,36.680393,3.900782999999997
let,49.51609,49.675365,13.07452
me,49.675365,49.914272,0.15927500000000094
just,49.914272,50.23282,0.23890699999999754
double,50.23282,50.631,0.31854799999999983
check,50.631,50.949547,0.39818000000000353
i,59.660698,59.820297,9.029697999999996
just,59.820297,60.0597,0.15959900000000005
well,60.3789,60.618298,0.5586030000000051
i'm,60.9375,61.0971,0.5585999999999984
just,61.0971,61.3365,0.15959999999999752
going,61.3365,61.575897,0.2394000000000034
to,61.575897,61.8153,0.23939699999999675
sell,61.8153,62.3153,0.23940300000000292
as,62.613297,63.0921,0.7979970000000023
much,63.0921,63.5921,0.4788029999999992
as,64.0497,64.2891,0.9575999999999993
i,64.3689,64.6083,0.31919999999999504
can,64.6083,64.8477,0.2394000000000034
to,64.8477,65.3265,0.2394000000000034
raise,65.3265,65.6457,0.47879999999999256
like,65.8851,65.9649,0.5585999999999984
